ROW_ID,BILL_TO_NAME,BILL_TO_ACCOUNT,BILL_TO_SITE_NUMBER,BUSINESS_UNIT,TXN_SOURCE,TXN_TYPE,RATE_IS_CORPORATE,REC_ACTIVITY_NAME_BANK,SUBINVENTORY,INTEGRATION_SOURCE,DISTRIBUTION_ACC_ID,REC_ACTIVITY_NAME_CASH,REGION,CUSTOMER_TYPE,COST_CENTER_CODE
23731976,JEDMNRHPLZ,168016,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMNRHPLZ,Vend HQ,,Cash Rounding,SA,NORMAL,261
23731985,Mrsool,45015,#N/A,IBRAQ-KUWAIT (CR 460767),Vend Kuwait,Vend Invoice Kuwait,1,IQ-KUW Bank Charge,KWTMGHATER,Vend HQ,,IBRAQ-KUWAIT Cash Rounding,KW,MRSOOL,7012
23731984,Nakhla IT Systems (LLC) Tamara,69011,#N/A,IBRAQ-KUWAIT (CR 460767),Vend Kuwait,Vend Invoice Kuwait,1,IQ-KUW Bank Charge,KWTMGHATER,Vend HQ,,IBRAQ-KUWAIT Cash Rounding,KW,TAMARA,7012
23731983,Tabby Saudi For communication and IT,50011,#N/A,IBRAQ-KUWAIT (CR 460767),Vend Kuwait,Vend Invoice Kuwait,1,IQ-KUW Bank Charge,KWTMGHATER,Vend HQ,,IBRAQ-KUWAIT Cash Rounding,KW,TABBY,7012
23731982,Hungerstation,45014,#N/A,IBRAQ-KUWAIT (CR 460767),Vend Kuwait,Vend Invoice Kuwait,1,IQ-KUW Bank Charge,KWTMGHATER,Vend HQ,,IBRAQ-KUWAIT Cash Rounding,KW,HUNGERSTATION,7012
23731981,KWTMGHATER,175017,#N/A,IBRAQ-KUWAIT (CR 460767),Vend Kuwait,Vend Invoice Kuwait,1,IQ-KUW Bank Charge,KWTMGHATER,Vend HQ,,IBRAQ-KUWAIT Cash Rounding,KW,NORMAL,7012
23732015,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDKNGAZIZ,Vend HQ,,Cash Rounding,SA,MRSOOL,251
23732014,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDKNGAZIZ,Vend HQ,,Cash Rounding,SA,TAMARA,251
23732013,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDKNGAZIZ,Vend HQ,,Cash Rounding,SA,TABBY,251
23732012,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDKNGAZIZ,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,251
23732011,JEDKNGAZIZ,168025,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDKNGAZIZ,Vend HQ,,Cash Rounding,SA,NORMAL,251
23732010,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SHUBAILYML,Vend HQ,,Cash Rounding,SA,MRSOOL,405
23732009,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SHUBAILYML,Vend HQ,,Cash Rounding,SA,TAMARA,405
23732008,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SHUBAILYML,Vend HQ,,Cash Rounding,SA,TABBY,405
23732007,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SHUBAILYML,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,405
23732006,SHUBAILYML,168024,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SHUBAILYML,Vend HQ,,Cash Rounding,SA,NORMAL,405
